6732902, SPAN201, ARAB201, CHEM110, GERM101, LTS200, PSYC101
6730272, BIOL101, CLSC211, SPAN101, CHEM110, PG102, IPE201
6771233, MATH160, BIOL111, PHYS121, ECON170, PHYS109, MUS105
6796833, SPAN101, GERM101, IPE201, ECON170, CLSC231, CHEM110
7110186, PHIL101, FREN240, MATH160, HIST245, BIOL111, CHEM110
7165477, FREN101, MATH260, SPAN201, BUS101, SOAN101, PHIL101
6736428, PHYS121, PG103, JAPN301, FREN101, MATH280, CHIN101
6732330, BIOL111, SOAN102, THAI101, SPAN201, BUS101, CHEM110
7168544, BIOL111, SOAN101, LAS100, PSYC101, SPAN101, AFAM101
7166525, MATH180, PSYC265, BIOL111, MATH160, CSCI161, SPAN201
6734388, IPE191, FREN101, MATH181, ECON170, CHEM110, MATH160
6768181, PG103, AFAM101, SPAN101, REL204, CHIN101, GERM101
7163454, MUS103, REL212, CHEM115, ENGL199, BIOL111, OT101
6736434, REL204, SPAN201, ARAB101, OT101, MUS101, CHIN101
6861372, CHEM110, PHIL101, PG103, MATH160, ARTS102, IPE201
7124536, SPAN201, JAPN101, MATH180, FREN201, SPAN101, ECON170
7109178, ENGL212, OT101, PHIL101, CHIN201, CHEM110, GERM101
7170613, PHYS121, MATH280, PSYC225, ARTH276, PG103, PSYC101
7135792, MATH160, SPAN101, BIOL111, BIOL112, ECON170, GERM201
7162417, CHEM115, CSCI261, MATH160, BIOL111, MUS103, LTS200
6738436, COMM170, MATH280, SOAN101, GEOL101, ARTH275, PG102
7162382, PG104, CLSC231, MATH110, ENGL220, ECON170, GERM101
7168521, ARAB101, ARTS147, IPE201, PHIL281, JAPN101, THAI101
6734336, BIOL111, HIST230, ENGL212, PSYC101, AFAM101, ARTH276
7109130, JAPN101, CHEM110, PG104, HIST153, CHEM115, LAT101
6740490, MATH290, COMM181, BUS101, CHEM110, PG104, ECON170
6731286, MATH160, GQS201, GERM101, CHEM110, LAS100, CHIN101
7167517, PG102, MUS103, PSYC101, MATH160, CSCI161, COMM170
6768146, FREN101, CHEM110, PHIL101, AFAM210, ENGL199, REL204
6769169, ENVR101, MATH160, CHEM110, PSYC101, SPAN101, ARTH276
6765072, CHEM110, ECON170, SPAN201, FREN101, SOAN101, AFAM101
7165460, BIOL111, THAI101, MATH260, IPE201, HIST153, COMM170
6728218, CHEM115, CHEM110, MATH160, PSYC101, MATH280, BIOL111
7170797, CHEM110, MATH180, GERM101, IPE201, FREN240, BIOL112
7169774, CHEM110, MATH181, SPAN101, PSYC265, ECON170, CHIN101
7165672, MATH160, PG102, AFAM210, IPE201, GERM101, MUS103
6820590, SOAN102, ENGL199, MUS103, PHYS121, REL204, CHEM115
7109354, BIOL111, ENGL212, CHEM110, SPAN201, MUS103, PHIL215
7127786, HIST153, CHEM110, HIST291, PSYC101, GERM101, SPAN101
6731498, SPAN101, PG101, MATH181, MATH180, ENGL212, CHEM110
6732532, SPAN201, PHIL281, FREN240, SPAN203, ENVR101, MATH280
7165688, ARTS147, REL211, PG103, CHEM110, ENVR101, ECON170
7165690, GERM101, ENVR101, SOAN101, MUS103, COMM170, MATH180
6798018, SOAN101, ARTS147, MATH280, CHEM115, PG103, FREN101
6740672, CLSC211, MATH280, PHYS121, REL201, ECON170, MATH180
7169738, CHEM110, ARTH276, MUS126, IPE201, PG101, SPAN201
7108294, REL204, SPAN201, SPAN101, SOAN295, PSYC101, MATH180
7163590, MATH160, GQS201, COMM181, HIST230, PG103, ECON170
7110337, COMM181, CHEM110, PG103, MATH160, MATH280, ECON170
7163612, MATH180, MATH160, LTS200, FREN201, REL212, CSCI161
2490006, MATH180, COMM170, MUS105, MATH160, BIOL111, PSYC101
7167710, CHEM110, FREN201, MATH180, ECON170, SPAN101, MATH160
6968029, CHEM115, SPAN201, MATH160, GERM101, JAPN101, PHIL224
7163610, IPE201, MATH180, PG101, ECON170, REL211, BIOL111
6835920, CHEM110, PSYC101, REL204, LTS200, MATH181, SOAN101
7162580, PG103, ECON170, PG101, MATH290, SPAN201, PHIL224
6738597, SPAN201, LAT101, CHEM110, BIOL112, BIOL111, HIST153
7110309, CHEM110, IPE201, PHYS121, CLSC211, SPAN201, GEOL101
7165604, IPE201, PSYC101, MATH180, PHYS121, PG101, SPAN201
7170724, CHEM110, MUS101, ENGL199, ECON170, CHIN101, FREN101
6737576, JAPN101, ECON170, BIOL111, PHIL101, ARTS101, MATH180
7110306, ENGL212, FREN240, GERM101, MUS103, CHEM110, PG104
6830776, PSYC101, ARAB101, HIST153, CHEM110, GQS201, IPE201
7108284, CHEM115, FREN101, ENGL212, PG104, PG102, HIST153
6764214, ARTS147, MUS103, SPAN101, ECON170, MATH160, SOAN101
7163580, SPAN201, IPE201, PHIL101, HIST291, HIST153, GQS291
6958782, ECON170, PHIL101, OT101, CHEM110, SPAN201, ENGL212
7110328, MUS101, ECON170, SPAN101, MATH260, LAT101, SPAN201
7165625, MATH181, GERM101, PHIL228, PG101, SPAN101, MATH180
7162549, BIOL111, MATH180, CHIN101, ECON170, MUS205, GEOL101
7162548, PG104, JAPN201, LTS200, MATH181, GEOL101, ECON170
6739642, SPAN210, MATH180, SOAN101, MATH160, ARTS147, AFAM101
6798009, CHEM110, MATH160, GEOL101, PHIL101, PHIL229, ENGL212
7135884, IPE201, PG103, CHEM110, GQS201, SPAN201, MATH180
6830732, FREN201, SPAN201, LAT101, CHEM110, SPAN101, ENVR101
7135881, PG101, MATH180, HIST153, SPAN201, PG103, SOAN101
6972044, SPAN101, PG104, CWLT100, MUS101, PHIL101, PHIL281
7162501, ENGL212, MATH180, SPAN101, PHIL215, AFAM101, MATH181
6830721, GEOL101, SPAN210, BIOL111, FREN101, BUS101, MUS103
7162500, ECON170, PG101, MATH160, HIST224, ARTS147, HIST291
2492108, MATH160, SPAN101, AFAM101, ENGL245, ARTH276, BIOL112
6952576, HIST245, GEOL101, MATH160, CSCI161, SPAN101, PSYC101
6863492, ENGL212, IPE201, PSYC101, GQS201, ECON170, CHEM110
6959750, REL204, BIOL111, MATH160, MATH280, SPAN201, SOAN101
6830725, CHIN101, BIOL111, SPAN201, FREN101, MATH180, COMM181
6739593, GQS201, SOAN101, MUS101, HIST291, ENVR101, MUS105
6907526, MATH160, CHEM110, ECON170, MUS103, MATH180, CHEM115
6737558, PSYC101, PG103, MATH180, SOAN101, ARTS101, ECON170
6746774, CSCI161, GEOL101, MATH180, GERM101, MATH110, PHIL281
7162524, ENGL212, SPAN101, IPE191, PHYS121, PG104, SOAN101
6735509, MATH160, FREN201, HIST245, ECON170, SPAN101, JAPN101
7162520, HIST153, MUS126, PG101, ECON170, SPAN210, PG104
6830737, MUS126, FREN201, MATH160, BIOL112, CLSC211, JAPN101
6732444, ARAB101, MATH260, MUS101, PSYC101, JAPN101, AFAM101
6735516, HIST153, PG103, ECON170, MATH160, MATH180, OT101
6868626, PG104, HIST230, BIOL111, IPE191, PSYC101, CHEM110
2494170, ARTH276, GEOL101, PHIL101, ECON170, PSYC101, FREN201
6735718, IPE191, GEOL101, JAPN201, CHEM110, ECON170, MATH180
7110508, IPE201, ECON170, MATH260, LTS200, PG102, CHEM110
7162733, SPAN101, CHEM115, LAT101, SPAN201, MATH180, ARAB101
6734693, IPE191, CHEM110, PHIL215, HIST230, BIOL112, MATH180
6731618, BIOL111, MATH180, SPAN201, CHIN101, ENGL212, CWLT100
6735725, REL212, CHEM110, BIOL111, ECON170, CHEM115, AFAM101
6933346, PSYC101, CHEM110, ENGL212, CWLT100, IPE191, THTR217
6794090, PHIL101, FREN101, CHEM110, HIST102, PG104, PSYC101
6733672, BIOL111, LAT101, HIST230, CLSC231, ENGL212, MATH160
7165794, MATH180, MATH260, CHEM115, ECON170, MATH181, MATH160
6737782, BIOL111, MATH160, ECON170, CHEM110, PHIL101, MATH180
7162749, SOAN101, BIOL112, HIST291, CLSC231, CHEM110, FREN201
6867833, MUS101, JAPN301, CHEM110, ECON170, FREN210, PSYC101
6830970, CHEM115, ECON170, PHYS121, CSCI161, PG101, HIST153
7124856, ECON170, PHIL101, IPE201, COMM181, SPAN101, BUS101
7108473, COMM170, SPAN101, PSYC101, OT101, CHEM115, COMM181
6737777, ECON170, MATH180, CSCI161, CHEM110, FREN101, COMM170
6732670, FREN201, PG102, MUS126, MATH180, LAS100, MATH160
6816628, REL201, MATH180, FREN201, SPAN201, IPE201, SOAN102
2490168, MUS103, CLSC231, JAPN101, ECON170, MATH160, AFAM101
7109489, AFAM101, ECON170, PG103, MATH181, MUS126, SOAN101
6730616, ECON170, CLSC231, GERM101, CHEM110, SOAN101, HIST102
2494265, PG103, CLSC231, SPAN210, COMM181, MUS105, CHEM250
7167858, GQS291, MUS101, ARTS147, ECON170, ENGL212, REL204
2491142, CHEM110, BIOL112, MATH160, GERM101, SOAN101, SPAN201
6739782, GEOL101, BIOL111, SPAN201, CHEM110, PSYC101, PG103
7162701, GEOL101, LAS100, SPAN101, PSYC101, SPAN201, MATH160
6774598, REL204, CHEM110, PG103, FREN210, SPAN201, SPAN204
6830922, GEOL101, IPE201, SPAN101, LAS100, MATH110, FREN210
6737730, MUS230, MUS205, SPAN204, SPAN201, JAPN101, SPAN203
6737729, JAPN101, REL204, MATH180, REL202, MATH160, SPAN101
6817601, MATH180, BIOL111, ECON170, LAT101, CHEM110, PG102
7110469, CHEM110, ECON170, MATH180, IPE201, PG104, SPAN300
7162694, BIOL111, BUS101, ALC225, CSCI161, MATH180, MATH160
6818629, SPAN201, MATH160, AFAM101, MATH290, ARTH276, COMM181
6731593, CHIN201, BIOL111, HIST153, MATH260, MATH160, IPE201
6798152, GEOL101, GERM201, CHEM110, CHEM115, HIST291, ENVR101
6842201, MATH160, HIST230, PHYS109, CHEM115, SPAN201, CHEM110
7167836, MATH280, SPAN101, PSYC225, ENGL212, BIOL111, PG104
6731604, CHEM110, PSYC101, LAS100, SPAN101, PG103, ECON170
6738773, ALC225, MUS103, MATH160, FREN240, CHEM115, SPAN201
7162718, FREN201, SOAN101, PSYC101, CHEM115, CHIN101, MATH160
7166814, MUS101, SPAN201, ARTS147, ECON170, PSYC101, CLSC211
7110489, IPE201, REL212, CSCI161, MATH160, SOAN101, PHIL224
6734672, IPE201, SOAN101, SPAN300, CHEM110, REL234, LTS200
6729553, PHIL101, CHEM110, SOAN101, COMM170, PG104, MUS103
6734673, FREN210, SPAN201, MUS103, BIOL112, JAPN101, CHIN201
7162706, THTR200, PG101, CHEM110, SPAN101, GEOL101, SPAN201
6732582, ECON170, GERM101, REL204, SPAN204, CLSC211, PSYC265
7163689, SOAN101, LAS100, COMM181, PHIL101, CHEM115, CHEM110
6731552, MATH260, FREN101, PG103, HIST153, CHEM110, BIOL111
6892334, CHEM110, MATH160, GERM101, LTS200, ECON170, MATH180
6730541, MATH181, FREN201, MATH160, ECON170, GERM101, ENGL245
7136032, PG104, ARTS101, PG101, MUS126, MATH160, IPE201
7163681, CHEM110, AFAM101, JAPN101, BIOL111, PSYC101, SPAN204
7165729, ECON170, GERM101, PSYC101, CHEM110, HIST153, PHYS109
6836025, PHIL215, SPAN201, MATH110, SPAN101, CHEM110, LAT101
6734645, BIOL112, PHIL224, PG103, CHEM110, IPE201, PHYS121
6987582, REL204, MUS101, ECON170, PG102, MATH180, CLSC211
7167800, ARTS147, MATH160, SOAN101, SPAN101, PG103, PHYS121
2493296, LTS200, CHEM110, SPAN101, PHIL224, HIST230, MATH160
7110453, MATH160, HIST102, SPAN101, CHEM115, SPAN201, ENGL199
6738748, LAT101, CHIN201, CHEM110, SPAN204, MATH180, COMM170
6737725, MATH160, HIST102, GERM101, GEOL101, LAS100, ECON170
7163696, SPAN201, CHEM110, MUS126, PG101, REL204, SPAN101
7167792, IPE201, BIOL111, PHIL101, MATH180, PG103, BUS101
7165709, SPAN201, MATH180, CLSC211, CSCI161, PG103, BIOL111
7163662, SOAN101, BIOL111, PG103, PSYC101, PG102, BIOL112
7109384, PSYC101, SPAN201, ENGL212, CSCI161, SOAN101, ARTS147
2489152, ARTS101, BIOL111, ECON170, MATH160, FREN201, IPE201
7136001, SPAN204, IPE201, FREN210, CHEM110, SOAN101, THAI101
7165698, ENVR101, PG103, CHEM110, OT101, MATH181, MATH160
7167772, PG101, MATH181, CHEM110, MATH110, SOAN101, CWLT100
6731540, ECON170, PG102, CSCI161, MUS101, MATH110, GERM101
6737684, MATH180, BUS101, ENGL212, LAS100, BIOL111, FREN101
6732565, SPAN201, FREN240, CSCI161, MUS126, FREN101, PG103
6739742, CHEM110, SPAN101, ENGL220, LAT201, MATH160, PHYS121
7167765, ECON170, CHEM110, ARAB101, SPAN101, PSYC101, SOAN295
6753053, MATH160, CHEM110, MUS103, SPAN101, MATH180, FREN210
6737693, HIST153, JAPN101, MUS235, STS201, PG103, CHEM110
7109393, ECON170, SOAN101, MATH160, MUS105, GERM101, MATH180
7167760, PSYC101, HIST153, REL204, FREN101, MATH180, GEOL101
6838038, HIST153, CHEM110, MATH181, ECON170, MUS103, BIOL111
6732774, LAS100, MATH160, MATH181, CHEM110, IPE201, GERM101
7166957, MUS103, PHYS121, SOAN101, ECON170, CHEM110, MATH180
7172077, PG103, FREN240, MATH160, ENVR101, PG104, ECON170
7161834, PHIL228, CHEM110, SOAN101, MATH180, LAT101, PG103
6831072, PG103, MATH160, BUS101, GERM101, CHEM110, PSYC101
7108576, REL212, SPAN201, GQS201, PHYS121, IPE201, OT101
7108577, SPAN101, GRK101, MATH160, CHIN101, CHEM250, LTS200
7162848, ARAB101, ECON170, CHEM110, LAS100, PSYC101, SPAN201
6763496, GEOL101, ECON170, PG104, ARTH276, PHYS121, PHIL229
6737908, SPAN203, SPAN201, CHEM110, PG103, MATH160, MUS101
6734834, ECON170, MATH160, CHEM110, FREN201, SOAN101, REL211
7161848, MATH180, MUS103, PG101, BIOL112, CHEM110, MUS126
6737904, MUS103, SOAN101, HIST245, CHEM110, SPAN201, CLSC211
6820862, STS201, AFAM210, PHIL101, PG102, PHYS121, ARTS101
6737914, CHEM110, FREN101, AFAM101, MATH180, GQS201, HIST153
6737912, LAT101, ENGL212, MUS101, SPAN204, SPAN101, CHEM110
6732793, FREN101, ENGL245, CHEM110, PG104, SPAN101, ENVR101
7161842, MATH180, CLSC211, SOAN202, BIOL112, HIST291, IPE201
7110605, PG101, PG104, JAPN101, OT101, SPAN101, ENGL199
6732741, GERM201, FREN201, BIOL112, FREN101, MATH180, COMM181
6907850, CHEM110, REL204, HIST291, SOAN101, PG101, MATH160
6733762, LTS200, PG101, PG102, ECON170, MUS103, CHIN101
7163849, PG102, SOAN101, CHEM110, REL201, MUS103, BIOL111
6913996, HIST230, FREN201, PHIL101, CHEM110, HIST102, MUS103
7172040, SPAN101, HIST230, FREN201, MUS101, PG102, CHEM115
6925262, PG104, JAPN101, PSYC101, COMM181, PHIL101, SPAN204
6830016, HIST224, CHEM110, OT101, IPE201, JAPN101, FREN101
6730700, SPAN201, BIOL111, MUS101, PSYC101, ENGL212, MATH160
6961094, CHEM110, PSYC101, COMM181, ECON170, MATH160, PHYS121
7110593, REL204, MUS105, FREN210, MATH160, CHEM110, PG103
2493334, ARTH276, GEOL101, MUS103, REL202, HIST153, BIOL111
6731728, MATH180, HIST230, COMM292, THAI101, CWLT100, PSYC101
7162837, HIST153, IPE201, CWLT100, CSCI161, OT101, PG103
7108565, GERM101, ECON170, BIOL112, FREN201, AFAM101, PG102
7172052, SPAN101, PG104, SPAN201, HIST102, CHEM110, MATH160
6831060, CSCI161, ENGL212, BIOL112, PSYC101, MUS101, CHEM115
6733784, BIOL111, PHYS221, COMM170, PSYC101, FREN201, PG104
6740953, MATH160, PSYC101, FREN101, CHEM115, HIST153, CSCI161
7161810, SPAN101, ECON170, BIOL111, PHIL224, CHEM115, SOAN101
6962090, SPAN101, MUS103, MATH180, CSCI161, AFAM210, ENVR101
7172013, GERM201, MUS101, SPAN101, MATH160, ECON170, FREN201
6733732, HIST224, MATH260, CHIN101, SPAN300, SOAN101, JAPN301
6737826, PG101, BUS101, MATH180, FREN201, FREN210, CHEM115
2497518, ECON170, SPAN201, JAPN101, SOAN101, FREN240, ENVR101
6731692, IPE201, MATH160, MATH180, SPAN101, HIST153, PHYS121
6976416, CHEM110, MATH160, JAPN101, SPAN201, GERM101, HIST224
6798250, MATH180, FREN201, PG102, CHEM110, LTS200, BIOL112
6888356, BIOL111, BUS101, PHIL101, LAS100, FREN201, SPAN101
6737832, BIOL112, CHEM110, SPAN201, JAPN101, BIOL111, PHIL281
6754228, HIST102, COMM181, FREN101, ECON170, PHYS121, LAS100
7162809, MATH260, FREN201, GERM201, SPAN101, ALC225, BIOL111
6831038, REL204, CHEM110, MATH160, MUS126, GEOL101, SPAN101
7162805, CLSC211, IPE191, SPAN201, ENGL212, PG102, CWLT100
6730682, PSYC101, PG101, SPAN101, HIST153, LAT101, COMM170
6760378, MATH180, CHIN101, SOAN101, MUS105, MATH160, CHEM110
7171982, HIST230, SPAN201, LTS200, PG101, CHIN101, MATH160
6736770, GQS201, MUS101, ARTH276, PG102, PG103, MATH180
2494400, ECON170, THTR215, CLSC231, CHIN201, BIOL111, IPE201
6965122, PSYC101, COMM181, SPAN201, MATH160, SOAN101, ECON170
6735756, MUS105, SOAN101, CHEM110, MATH181, SPAN201, SOAN102
6964096, GEOL101, FREN101, AFAM101, LTS200, CHEM110, FREN201
7171974, CHEM115, ECON170, SPAN203, PHIL281, PG103, CWLT100
7162753, ARTS101, PHYS121, SPAN201, PG102, MUS205, SOAN101
6789002, SOAN101, CHEM115, ECON170, PSYC101, CHEM110, CWLT100
6951812, PHIL215, IPE191, IPE201, MATH180, MATH160, CHEM115
7162754, CLSC211, MATH160, PG104, MUS103, HIST230, COMM170
7171970, CHEM110, JAPN201, MATH180, LAS100, SPAN204, ENGL234
6735766, SPAN201, MATH180, MUS101, CHIN201, COMM156, ECON170
7109533, CHEM110, REL204, GEOL101, SPAN101, PG104, CWLT100
6732692, AFAM210, CHEM110, IPE201, FREN101, PHIL101, BIOL111
6737812, REL212, MATH160, BUS101, PSYC101, MATH181, HIST153
7108505, FREN240, REL211, MATH290, PG103, SPAN201, MATH180
6831006, IPE201, FREN201, HIST224, ECON170, CHEM115, REL204
6729630, MUS103, PHIL228, THAI101, FREN101, SPAN101, ENVR101
7171988, CHEM110, PG101, MATH160, MUS105, ECON170, SPAN201
6954897, PG103, OT101, IPE201, FREN201, PHIL215, MATH160
7162774, MUS105, PHIL215, SPAN101, AFAM210, ECON170, PSYC101
7170966, ECON170, MUS101, MATH180, BIOL112, PG102, SPAN201
7162769, PG102, MATH180, SPAN101, PSYC101, SOAN101, BIOL111
7163792, MATH180, SPAN201, IPE201, GERM101, FREN101, CWLT100
6731673, GEOL101, FREN101, LAS100, SPAN201, THTR217, FREN201
7162770, MATH181, ENVR101, BIOL111, IPE201, OT101, GQS201
