6732902, GQS201, CHIN101, FREN101, SPAN201, PHYS121, MUS126
7110190, GEOL101, BIOL111, MUS126, CLSC211, CHEM110, JAPN101
6742562, BIOL111, HIST245, GERM101, PG102, CHEM110, STS201
6910509, FREN101, CHEM110, AFAM101, HIST230, MATH160, GEOL101
6730272, SPAN101, PG104, BIOL112, MUS103, ENVR101, MUS101
6771233, IPE191, IPE201, MATH160, GQS201, CWLT100, MATH180
6796833, PHIL224, SPAN203, SPAN201, LAS100, BIOL111, FREN101
7110186, FREN101, REL211, MUS103, SOAN202, GEOL101, LAS100
7165477, REL211, GEOL101, CHEM250, PHIL224, PHIL101, MATH180
6736428, SOAN101, ENGL234, PG102, ARAB201, MUS101, CHEM115
6732330, IPE201, FREN201, ARTS147, MUS101, SPAN201, CHEM110
7168544, MATH160, MUS205, MATH110, ARAB101, SPAN101, GERM101
7166525, BIOL111, FREN201, CHEM115, SPAN101, ECON170, MATH160
6734388, MUS101, HIST230, CHEM110, CHEM115, PG103, MATH180
6768181, PHYS121, HIST230, ENGL245, SPAN201, BIOL112, GQS201
7163454, SPAN101, GEOL101, PSYC101, IPE201, ALC225, PHYS109
6736434, SPAN201, CHEM110, AFAM101, BUS101, HIST230, PG103
6861372, PHIL101, PG101, AFAM101, REL211, MATH180, COMM181
7124536, PG103, REL211, GRK101, MATH180, BUS101, ARTH276
7109178, ECON170, IPE201, REL234, MUS103, CHEM110, MATH160
7170613, CSCI161, CHEM110, GERM101, MUS205, FREN101, MATH180
7135792, CHEM110, SPAN204, ECON170, JAPN301, CHEM115, SPAN101
7162417, SPAN101, CHEM110, JAPN101, MATH180, BIOL111, PG104
6738436, BIOL111, PG103, LAT101, CSCI161, MATH160, CHEM115
7162382, SPAN101, MATH181, BIOL112, PSYC101, GERM101, ENGL212
7168521, MATH290, CLSC211, MATH260, ECON170, REL204, MUS103
6734336, CHEM110, SOAN101, MUS101, SPAN101, BIOL111, PHYS121
7109130, BIOL111, CSCI161, PSYC101, REL201, AFAM101, SOAN101
6740490, PG102, CHEM110, CLSC211, GERM101, CWLT100, ARTS101
6731286, ECON170, CHEM110, MATH181, CHEM250, MATH180, FREN210
7167517, PHIL229, HIST102, BIOL101, CWLT100, CHEM110, FREN201
6768146, PG104, CHEM115, ENGL227, PG101, LAS100, CHEM110
6769169, ENGL212, CHEM110, FREN201, CHEM115, MUS126, MUS105
6765072, MATH180, GQS201, GERM101, BIOL111, GEOL101, MATH160
7165460, MATH160, CSCI161, MUS101, LAS100, PG101, SOAN101
6728218, SPAN201, ARAB201, CHEM110, CHIN101, ECON170, PG101
7170797, MATH160, MUS103, SPAN201, PG103, ENGL212, PG101
7169774, SPAN201, ECON170, BIOL112, FREN101, PG102, ENGL212
7165672, MUS101, MUS105, MATH160, ENGL212, COMM181, JAPN101
6820590, IPE201, BIOL112, CSCI161, GERM101, CHIN101, PG101
7109354, CHEM110, PG103, SPAN201, MATH181, MATH180, FREN201
7127786, CHEM110, CLSC231, PG104, BIOL111, FREN101, PG102
6731498, SPAN201, MATH160, PHYS121, GERM101, IPE201, MATH180
6732532, CHIN101, MATH280, ECON170, BIOL111, HIST291, CHEM115
7165688, SPAN201, CSCI161, CHEM110, ECON170, AFAM101, LAT101
7165690, SPAN101, CHEM115, BIOL112, MATH280, CHEM110, COMM170
6798018, FREN101, ECON170, SPAN101, PHYS205, PG104, MATH160
6740672, BIOL111, COMM170, ENGL199, GQS201, MATH160, PHYS121
7169738, MATH181, MUS105, FREN101, GEOL101, MUS101, ENGL212
7108294, PHIL215, BIOL111, ECON170, MATH160, ARTS147, IPE201
7163590, ENGL212, IPE201, SOAN295, CHEM110, SOAN101, MATH180
7110337, AFAM210, MATH160, LAT101, SPAN101, ECON170, CHEM110
7163612, CHEM110, BUS101, COMM181, HIST153, JAPN101, PSYC101
2490006, MUS103, ECON170, BIOL111, PG101, CHEM110, SOAN101
7167710, PSYC101, MATH280, FREN101, CLSC211, ENVR101, IPE201
6968029, PSYC101, GEOL101, ECON170, SPAN101, MATH180, PG103
7163610, MATH160, MATH180, PG104, CHEM110, FREN101, SOAN101
6835920, MUS205, SPAN101, HIST153, PG104, STS201, BIOL111
7162580, CHEM115, PHYS121, ENGL245, CHEM110, ECON170, MATH181
6738597, HIST291, IPE201, MUS126, REL204, PSYC101, GEOL101
7110309, HIST291, BIOL112, MATH160, LAT201, CLSC211, IPE201
7165604, ECON170, MUS101, ARTS101, SPAN201, AFAM210, MATH160
7170724, ECON170, BIOL111, SPAN101, MATH180, PHYS121, CHEM110
6737576, PG101, SPAN101, MATH180, MATH280, PG103, HIST230
7110306, ENVR101, HIST291, CHEM110, MATH160, BIOL111, ARTS147
6830776, IPE201, REL204, MATH160, ENGL245, GQS201, ARAB201
7108284, CLSC211, MUS126, CHEM110, MATH180, HIST230, PG103
6764214, PG101, PHIL215, BUS101, MATH160, CLSC231, ECON170
7163580, MUS101, FREN101, SOAN101, MATH160, FREN201, PG102
6958782, MATH160, SPAN201, CHEM115, MUS103, CHEM110, ECON170
7110328, PG103, CHEM110, ECON170, FREN101, FREN210, MATH160
7165625, PG101, SPAN204, SOAN101, MATH160, MUS103, PHIL101
7162549, MUS103, AFAM101, IPE201, BUS101, SPAN203, HIST291
7162548, JAPN101, MATH160, AFAM101, SPAN203, ECON170, BIOL111
6739642, CLSC211, GQS201, CHEM110, PG102, MATH180, OT101
6798009, PG101, SOAN101, COMM181, CHEM110, MATH180, OT101
7135884, PSYC101, HIST291, OT101, BIOL111, MATH180, FREN210
6830732, MUS105, ECON170, ARTS147, CHEM110, MATH160, PG103
7135881, ENGL212, BUS101, COMM170, LAT101, ECON170, CHEM110
6972044, SPAN201, SPAN101, LAT101, BIOL111, IPE201, REL201
7162501, PG103, CHEM110, BUS101, ARTS147, MATH180, JAPN101
6830721, CHIN101, BIOL112, BUS101, MUS101, PG104, PSYC101
7162500, CHEM110, HIST153, MUS230, BIOL111, JAPN201, SOAN101
2492108, CHEM110, AFAM101, CHIN101, FREN210, BUS101, ECON170
6952576, MUS103, MATH160, ECON170, MUS101, MATH180, SPAN201
6863492, GERM101, PG101, ECON170, PHIL101, ARAB101, CHEM110
6959750, PHIL101, ENGL235, CLSC211, PHIL215, ENGL212, HIST153
6830725, CSCI161, BIOL111, PG104, SPAN203, CHEM115, HIST291
6739593, CHEM110, ECON170, SPAN201, ARAB101, MUS126, MATH180
6907526, GQS291, ENGL199, PHIL101, PG101, ARTH276, MATH180
6737558, MATH160, CHEM115, FREN210, BIOL111, PG103, MATH280
6746774, LTS200, MATH180, GERM201, PG104, ECON170, MUS101
7162524, MATH160, BUS101, SPAN204, PSYC101, CHEM110, FREN201
6735509, MUS103, HIST153, MATH181, CHEM110, SPAN101, PG103
7162520, REL201, MATH180, PHYS111, COMM181, MUS101, CHEM110
6830737, CHEM110, CSCI161, LAS100, MATH160, HIST153, ENGL227
6732444, CHEM115, MATH180, PHYS111, HIST153, CWLT100, COMM181
6735516, SPAN101, SPAN201, PG101, SPAN203, ENGL199, MUS103
6868626, SPAN101, AFAM210, FREN210, SPAN203, ENGL212, SOAN101
2494170, BIOL111, ECON170, PHIL101, MUS235, MATH160, CHEM110
6735718, CHEM110, PSYC101, BIOL112, MUS105, SPAN101, PG101
7110508, PSYC101, ECON170, STS201, MUS101, MATH280, COMM181
7162733, PHIL224, PG103, PSYC101, IPE201, REL211, SPAN101
6734693, ENGL235, MATH181, ECON170, PHYS121, CLSC231, SPAN101
6731618, PHYS221, ECON170, CSCI161, HIST291, CHIN101, COMM170
6735725, MUS101, CHEM115, ENGL245, BIOL111, PG104, ECON170
6933346, MATH160, CHEM110, BIOL112, PG104, GERM101, PHIL101
6794090, COMM181, ENVR101, MUS126, LAS100, BIOL111, PHIL215
6733672, MATH160, ECON170, CSCI161, GERM101, REL212, SOAN101
7165794, MATH160, AFAM101, GERM101, BIOL111, PHIL101, CHEM115
6737782, MATH160, CHEM110, BIOL111, SPAN201, IPE201, CHEM115
7162749, CHEM110, CHIN101, MUS101, IPE201, SPAN201, LAT101
6867833, ARTS101, CHEM110, MATH160, PSYC101, HIST245, MUS101
6830970, ARAB201, PG104, ECON170, CHEM110, MATH160, PSYC101
7124856, MUS103, SPAN201, PSYC101, PG103, GQS201, AFAM101
7108473, MATH160, CHEM115, GERM101, MUS101, HIST245, ECON170
6737777, CHEM110, CHEM115, MATH160, MATH181, GERM201, REL211
6732670, FREN201, OT101, PSYC101, CHEM110, PHYS121, BIOL112
6816628, MATH180, FREN201, SPAN201, PSYC101, SOAN101, PG102
2490168, CHEM110, HIST224, GQS291, ECON170, PHIL101, CSCI161
7109489, BIOL111, HIST291, HIST153, MUS101, ECON170, GRK101
6730616, MATH160, GQS201, PHYS121, ENGL212, MATH180, CHEM110
2494265, PHIL101, SOAN101, CHEM115, AFAM101, SPAN101, FREN210
7167858, CHEM115, THAI101, CHEM110, MUS235, PHYS121, SPAN201
2491142, ENGL234, HIST230, GERM101, FREN210, CHEM115, GQS291
6739782, IPE201, CHEM110, ENGL212, GQS201, PG103, BIOL111
7162701, COMM170, MATH180, MUS103, IPE201, PHYS121, PG104
6774598, PG102, COMM292, SPAN201, HIST230, CHEM110, IPE201
6830922, PG103, GERM201, IPE201, SOAN101, SPAN201, ECON170
6737730, HIST153, CHEM115, GEOL101, JAPN101, JAPN201, BIOL112
6737729, ENGL245, OT101, BIOL111, CHEM110, ARTH276, PHYS121
6817601, PHIL215, PG102, CHEM115, ECON170, SPAN201, ARTS101
7110469, IPE201, PG104, BIOL111, MUS103, SOAN101, COMM181
7162694, HIST102, SPAN204, LAT101, MUS103, MATH160, ENGL212
6818629, MUS126, CHIN101, MATH160, THAI101, SOAN101, BUS101
6731593, MATH180, SOAN101, PG104, LAS100, JAPN101, PHIL101
6798152, JAPN301, AFAM101, CHEM110, MATH160, PSYC101, ENVR101
6842201, REL212, FREN201, MATH160, PG102, PSYC101, BIOL112
7167836, ECON170, PHYS121, ENGL199, PG103, HIST153, MATH180
6731604, SOAN101, MATH260, FREN101, IPE201, SPAN101, OT101
6738773, ENGL212, SPAN201, GEOL101, BIOL111, IPE201, ALC225
7162718, BIOL111, CHEM110, ARTS147, MUS103, MATH160, CHIN101
7166814, LAT101, PHIL101, GERM101, BIOL111, ARTS101, MUS101
7110489, CHEM110, ARTS101, FREN201, JAPN201, SPAN201, MUS103
6734672, GERM201, CHEM110, FREN201, ECON170, MUS101, PHYS121
6729553, MATH290, PG102, IPE201, ECON170, PHIL101, PG104
6734673, OT101, MATH260, PHIL101, MATH160, LAT101, SPAN101
7162706, PHIL281, BIOL111, IPE201, MATH280, GQS201, ENGL212
6732582, MUS101, REL211, CHIN101, BIOL112, MATH180, JAPN101
7163689, MATH180, ENVR101, PG104, MATH181, CHIN101, MATH110
6731552, HIST230, PG103, PG102, SPAN201, SPAN101, ARTS147
6892334, MATH160, CHEM110, LAT101, CWLT100, BIOL111, MATH181
6730541, SPAN101, ENGL212, SPAN201, CHEM110, MATH280, CHEM115
7136032, BIOL111, MATH180, CSCI161, MATH160, JAPN101, GERM201
7163681, PSYC101, PHYS109, JAPN301, CHEM110, HIST153, SPAN300
7165729, PHIL101, MATH181, CHEM110, CHEM115, MATH160, JAPN101
6836025, BIOL111, PG102, SPAN101, MUS101, SPAN201, PG103
6734645, ECON170, CWLT100, MATH180, FREN210, SOAN101, BIOL111
6987582, PSYC101, MATH260, CSCI161, ECON170, ENGL212, BUS101
7167800, MATH160, FREN240, MUS103, CWLT100, ECON170, CLSC211
2493296, PSYC101, CHEM115, BIOL111, IPE191, ALC225, CHEM110
7110453, PSYC101, SPAN201, SPAN204, MATH160, ECON170, SPAN203
6738748, MATH160, REL212, PG102, REL204, ECON170, SPAN201
6737725, SOAN101, MATH180, ECON170, CHEM110, IPE201, FREN101
7163696, CLSC211, LAT201, CHEM110, PSYC101, BUS101, PG103
7167792, BIOL112, JAPN101, FREN101, ENGL212, ENGL234, ECON170
7165709, MATH110, SPAN204, MUS101, CLSC211, COMM181, CHEM115
7163662, SOAN102, FREN240, PG103, HIST230, MATH160, SPAN101
7109384, CHEM115, MUS103, MUS105, HIST245, REL201, MATH160
2489152, PG103, SOAN101, SPAN201, CHEM110, FREN201, CSCI161
7136001, CHEM110, ECON170, CHEM115, PHYS121, JAPN101, FREN201
7165698, GERM201, ECON170, FREN201, GERM101, CHEM110, SPAN201
7167772, PSYC101, CSCI161, CWLT100, PHYS121, MATH180, SOAN101
6731540, FREN201, ENGL212, THAI101, PG102, PG101, LAS100
6737684, CHEM110, CHEM115, MATH160, PSYC101, CWLT100, SPAN201
6732565, PG101, ECON170, SPAN101, PHIL229, PG103, CSCI161
6739742, MATH181, PG102, IPE201, SOAN101, MATH160, BIOL111
7167765, MUS126, ENGL199, CHEM110, CWLT100, MATH181, PHIL101
6753053, CHIN101, SPAN201, ENGL245, CHEM110, SPAN204, SOAN101
6737693, SPAN201, MATH160, AFAM101, HIST230, MATH180, FREN201
7109393, FREN201, MATH260, CHEM115, BIOL101, MATH181, ENGL212
7167760, SPAN300, BIOL111, ENGL212, GERM201, PG101, MATH160
6838038, GERM201, MUS103, AFAM210, IPE201, MATH180, MATH110
6732774, AFAM101, MATH160, FREN101, PG103, MATH180, REL201
7166957, CHEM110, ENGL212, SPAN201, CSCI161, MUS101, MATH180
7172077, ECON170, MUS105, SPAN101, MATH160, LAT101, MATH280
7161834, CSCI161, CHEM110, GERM201, GERM101, ENGL245, MATH160
6831072, MATH180, FREN240, IPE201, REL211, SPAN101, CHEM115
7108576, SPAN101, ECON170, CHEM110, SPAN201, SOAN101, CHEM115
7108577, CHEM115, ARTH276, ECON170, ENGL245, HIST230, CHEM110
7162848, SPAN101, PG103, CHEM110, MATH160, PG101, CHIN201
6763496, ARAB101, ARTS101, BUS101, ARTH275, LAT101, ECON170
6737908, ECON170, PG104, CHEM110, AFAM210, BUS101, HIST230
6734834, PSYC101, MATH180, MUS103, SPAN101, IPE201, HIST153
7161848, CHIN101, GEOL101, MATH160, PG103, COMM181, IPE201
6737904, SOAN102, LAS100, HIST102, REL211, FREN201, MATH180
6820862, REL234, MATH160, CWLT100, PG103, PSYC101, ARTS101
6737914, STS201, MATH260, CSCI161, PG102, HIST230, SPAN201
6737912, CLSC211, REL211, SOAN101, MATH180, CHEM110, ARAB201
6732793, REL234, PSYC101, BIOL111, PG101, HIST153, ARAB101
7161842, SPAN300, MATH180, SPAN201, SOAN101, FREN101, ENVR101
7110605, SPAN204, BIOL111, LTS200, SPAN201, COMM170, ENGL212
6732741, PG102, IPE191, MUS103, BIOL111, ECON170, PG103
6907850, ALC225, PHIL224, AFAM210, BIOL111, FREN210, COMM170
6733762, JAPN101, IPE201, PG102, ALC225, PG103, SPAN101
7163849, BIOL111, MATH280, MATH160, MATH181, PHYS121, PG103
6913996, JAPN301, SPAN204, ARTS147, OT101, CHEM110, MUS103
7172040, CHEM110, HIST102, BUS101, MUS101, MATH160, SPAN201
6925262, SPAN204, IPE201, LAT101, CHEM110, CHEM250, JAPN101
6830016, COMM181, MUS126, BIOL112, GQS201, MATH160, FREN240
6730700, PG104, LAT101, BIOL111, PG103, CHIN101, CHEM110
6961094, MATH180, ECON170, PHIL224, ALC225, CHEM110, BUS101
7110593, JAPN201, REL211, PHYS111, PG104, MATH160, CHEM110
2493334, CHEM110, ECON170, LAS100, BIOL111, CHEM115, MUS105
6731728, MUS103, SPAN203, BIOL111, MATH180, PG102, SPAN201
7162837, THAI101, SPAN101, PG102, MATH160, MATH181, PHYS221
7108565, PHIL101, PSYC101, SPAN201, CWLT100, CLSC211, CHEM110
7172052, MATH180, CHIN201, COMM181, PSYC225, FREN201, MATH160
6831060, LAT101, PSYC101, MUS101, MATH180, COMM181, FREN101
6733784, IPE201, CHEM250, ECON170, PHIL101, MATH160, CHEM110
6740953, MATH160, SOAN101, MATH180, ENGL212, OT101, MUS101
7161810, BIOL111, HIST153, PHYS121, HIST230, PG102, SPAN101
6962090, MATH160, BIOL111, GERM101, SPAN201, JAPN101, CHEM110
7172013, MATH260, SPAN201, CHEM115, SOAN101, CHEM110, SPAN101
6733732, SPAN203, MATH160, PG104, IPE201, FREN101, ENGL235
6737826, COMM156, CHEM115, SPAN300, ENGL199, LTS200, PHIL101
2497518, FREN240, PHIL215, HIST153, CHEM115, SPAN101, PG103
6731692, CHEM110, MUS103, MATH160, REL204, PHIL224, PHYS121
6976416, AFAM210, SPAN201, PG103, PHYS109, ECON170, MATH181
6798250, AFAM210, CHEM110, BIOL111, PHYS121, SPAN203, ECON170
6888356, OT101, SPAN201, GERM101, AFAM101, PSYC101, MUS103
6737832, GEOL101, MATH160, SPAN201, CHEM110, ENVR101, MATH260
6754228, MATH160, CHEM110, LAT101, IPE201, CLSC211, ARAB101
7162809, PG104, SPAN101, PG103, ECON170, MATH160, MUS103
6831038, PG103, CHEM110, BIOL101, GERM101, PG102, CSCI161
7162805, GERM201, PSYC101, ARTS101, PHIL101, ENVR101, SOAN101
6730682, ARTS101, ECON170, MATH160, MATH181, CHEM110, OT101
6760378, PHYS121, COMM292, MATH160, FREN101, PHIL101, REL201
7171982, PSYC101, CHEM115, MATH180, SOAN101, ECON170, SPAN201
6736770, LTS200, SOAN101, MATH160, ECON170, FREN101, IPE201
2494400, ECON170, ARAB101, MUS105, SPAN204, IPE191, GEOL101
6965122, MATH160, ECON170, ENGL245, AFAM210, PG104, MATH180
6735756, SPAN101, BIOL111, CHEM110, ARTS101, REL204, MATH180
6964096, ECON170, BIOL111, CHIN101, SPAN204, ARTS101, MATH180
7171974, CHEM110, CSCI261, COMM170, PG102, CHIN201, CHEM115
7162753, PG103, HIST102, MATH180, FREN201, HIST153, COMM181
6789002, REL204, PG101, PSYC101, HIST245, MUS101, CHEM110
6951812, HIST102, PHYS205, SPAN101, CWLT100, GEOL101, CSCI161
7162754, MATH180, CHEM110, PHYS121, MUS101, FREN201, BIOL111
7171970, MATH160, ECON170, MATH280, SPAN101, GERM101, AFAM101
6735766, MUS101, GEOL101, HIST102, CHEM110, MATH110, PHYS121
7109533, SOAN101, ECON170, COMM170, PSYC101, CHEM110, ARTS101
6732692, LTS200, GERM101, BIOL112, HIST245, SPAN101, MUS101
6737812, ENGL212, JAPN101, ARTH276, MATH160, PHIL101, PG104
7108505, HIST153, ECON170, PG101, GEOL101, MATH160, PHIL101
6831006, MUS105, ECON170, BIOL111, CHEM110, REL201, IPE201
6729630, MATH160, COMM181, IPE201, REL204, ECON170, PSYC101
7171988, ENGL199, SOAN101, ECON170, CHEM110, CHIN101, MUS101
6954897, PHIL228, HIST153, REL202, ENGL212, SPAN101, BIOL111
7162774, MUS103, CHEM110, BIOL111, CSCI161, SPAN204, MUS101
7170966, CHEM110, PG104, MATH180, MATH280, JAPN101, BUS101
7162769, ARTS101, BIOL111, ECON170, CHIN101, CSCI161, MUS103
7163792, SOAN101, IPE201, SPAN204, CHIN101, CHEM115, SPAN300
6731673, JAPN101, BIOL111, ECON170, CLSC211, MATH160, MUS101
7162770, BIOL101, BIOL111, ENGL212, IPE201, CHEM110, ARAB101
